Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
20131,V23,22,A66,A87
20132,V29,52,A86,A96
20133,V1,62,A44,A79
20134,V12,65,A50,A51
20135,V11,37,A35,A88
20136,V7,57,A35,A83
20137,V23,45,A62,A91
20138,V13,91,A73,A92
20139,V20,58,A41,A86
20140,V9,49,A28,A86
20141,V26,81,A54,A62
20142,V23,65,A51,A97
20143,V25,56,A41,A65
20144,V22,37,A68,A92
20145,V19,26,A2,A47
20146,V13,65,A25,A85
20147,V6,24,A38,A55
20148,V11,91,A86,A100
20149,V29,25,A16,A52
20150,V15,56,A46,A47
20151,V27,27,A30,A92
20152,V1,72,A51,A71
20153,V28,62,A58,A88
20154,V19,59,A24,A94
20155,V11,53,A11,A83
20156,V4,65,A69,A79
20157,V20,56,A60,A92
20158,V14,97,A5,A15
20159,V30,93,A45,A47
20160,V26,44,A65,A93
20161,V8,73,A43,A88
20162,V16,94,A27,A58
20163,V7,29,A92,A98
20164,V19,57,A4,A43
20165,V22,67,A3,A73
20166,V3,97,A24,A43
20167,V9,75,A59,A84
20168,V1,86,A5,A72
20169,V24,44,A32,A87
20170,V6,38,A29,A48
20171,V23,71,A70,A83
20172,V3,24,A60,A91
20173,V3,92,A89,A95
20174,V1,34,A80,A83
20175,V25,79,A80,A86
20176,V13,40,A98,A100
20177,V15,69,A64,A85
20178,V6,39,A38,A39
20179,V9,87,A80,A94
20180,V15,32,A49,A94
20181,V13,55,A86,A98
20182,V27,64,A51,A61
20183,V23,81,A73,A74
20184,V24,91,A95,A100
20185,V26,82,A39,A62
20186,V29,96,A21,A61
20187,V13,64,A34,A42
20188,V10,36,A20,A74
20189,V5,59,A67,A97
20190,V27,91,A89,A98
20191,V1,76,A98,A100
20192,V27,93,A10,A32
20193,V17,48,A88,A98
20194,V1,21,A2,A49
20195,V16,64,A70,A75
20196,V26,31,A9,A24
20197,V3,43,A27,A38
20198,V5,83,A31,A97
20199,V14,70,A90,A91
20200,V21,78,A30,A49
20201,V19,98,A30,A52
20202,V22,99,A29,A41
20203,V17,48,A7,A33
20204,V28,38,A73,A83
20205,V6,53,A92,A100
20206,V27,38,A30,A61
20207,V26,21,A36,A92
20208,V13,59,A46,A87
20209,V28,53,A70,A85
20210,V8,27,A20,A22
20211,V9,49,A73,A82
20212,V24,68,A88,A95
20213,V20,41,A8,A98
20214,V11,69,A29,A77
20215,V29,74,A37,A74
20216,V25,70,A33,A55
20217,V18,74,A22,A66
20218,V22,44,A18,A85
20219,V26,41,A2,A62
20220,V15,94,A76,A100
20221,V19,29,A40,A74
20222,V29,45,A30,A95
20223,V11,79,A34,A61
20224,V17,76,A22,A79
20225,V21,33,A96,A97
20226,V8,89,A86,A92
20227,V12,55,A64,A96
20228,V29,98,A33,A66
20229,V2,48,A49,A54
20230,V7,64,A71,A91
20231,V3,89,A47,A92
20232,V29,81,A96,A97
20233,V24,28,A64,A79
20234,V27,78,A27,A40
20235,V10,30,A51,A83
20236,V18,41,A5,A59
20237,V10,54,A47,A62
20238,V19,64,A57,A81
20239,V3,96,A68,A69
20240,V7,71,A6,A96
20241,V12,84,A97,A100
20242,V3,70,A63,A72
20243,V29,62,A1,A84
20244,V22,92,A53,A62
20245,V27,73,A43,A52
20246,V3,60,A9,A85
20247,V27,43,A47,A71
20248,V14,22,A31,A77
20249,V23,20,A9,A58
20250,V2,30,A5,A25
20251,V14,20,A42,A89
20252,V22,36,A64,A86
20253,V25,78,A95,A96
20254,V19,81,A76,A79
20255,V4,28,A97,A100
20256,V27,75,A80,A100
20257,V22,37,A41,A62
20258,V7,95,A97,A98
20259,V3,64,A32,A56
20260,V24,91,A83,A95
20261,V28,68,A17,A50
20262,V8,66,A49,A84
20263,V30,90,A52,A78
20264,V2,80,A47,A68
20265,V10,63,A54,A68
20266,V18,83,A7,A67
20267,V13,39,A81,A95
20268,V23,52,A17,A25
20269,V16,71,A71,A92
20270,V8,48,A5,A69
20271,V2,62,A75,A86
20272,V24,75,A38,A52
20273,V29,69,A14,A86
20274,V28,33,A50,A83
20275,V10,85,A22,A46
20276,V14,23,A5,A81
20277,V7,75,A9,A64
20278,V21,39,A59,A65
20279,V14,94,A85,A90
20280,V12,92,A90,A99
20281,V6,36,A61,A74
20282,V23,42,A66,A82
20283,V24,43,A20,A91
20284,V12,35,A88,A91
20285,V7,85,A15,A55
20286,V16,93,A2,A15
20287,V25,53,A98,A100
20288,V18,50,A38,A67
20289,V21,89,A15,A53
20290,V15,78,A55,A83
20291,V7,43,A29,A88
20292,V15,33,A89,A100
20293,V7,45,A25,A60
20294,V28,40,A93,A99
20295,V28,74,A40,A52
20296,V6,31,A91,A100
20297,V19,84,A34,A41
20298,V8,64,A77,A92
20299,V18,79,A96,A99
20300,V7,77,A52,A94
20301,V3,34,A40,A83
20302,V14,56,A6,A62
20303,V22,45,A68,A95
20304,V22,32,A47,A82
20305,V4,79,A65,A91
20306,V1,90,A97,A99
20307,V22,95,A43,A46
20308,V14,62,A62,A71
20309,V8,78,A72,A85
20310,V22,46,A13,A25
20311,V23,23,A72,A84
20312,V9,50,A70,A92
20313,V18,26,A5,A97
20314,V21,47,A41,A59
20315,V4,86,A21,A35
20316,V14,60,A21,A98
20317,V25,87,A37,A93
20318,V1,75,A14,A84
20319,V4,81,A10,A72
20320,V9,85,A64,A71
20321,V16,24,A42,A77
20322,V21,47,A62,A78
20323,V3,35,A87,A99
20324,V20,56,A30,A67
20325,V11,87,A30,A63
20326,V3,66,A21,A24
20327,V11,94,A22,A62
20328,V20,21,A33,A35
20329,V12,90,A59,A74
20330,V27,50,A52,A100
20331,V29,93,A45,A86
20332,V18,78,A11,A62
20333,V5,77,A57,A75
20334,V8,45,A55,A99
20335,V27,34,A60,A68
20336,V11,75,A97,A99
20337,V26,98,A50,A99
20338,V10,97,A65,A83
20339,V23,49,A75,A88
20340,V22,32,A73,A91
20341,V16,84,A32,A86
20342,V29,58,A38,A50
20343,V1,75,A92,A94
20344,V9,46,A88,A100
20345,V30,97,A21,A60
20346,V10,84,A23,A98
20347,V29,74,A52,A67
20348,V28,65,A52,A75
20349,V14,30,A99,A100
20350,V11,88,A1,A38
20351,V17,21,A43,A94
20352,V5,75,A82,A98
20353,V2,86,A78,A89
20354,V14,59,A10,A47
20355,V7,88,A52,A96
20356,V27,96,A67,A86
20357,V6,22,A43,A74
20358,V5,71,A69,A92
20359,V25,21,A15,A51
20360,V29,22,A96,A100
20361,V7,52,A36,A83
20362,V1,66,A6,A51
20363,V2,85,A92,A93
20364,V2,92,A84,A100
20365,V27,93,A15,A52
20366,V19,92,A9,A33
20367,V17,29,A21,A67
20368,V28,21,A52,A70
20369,V15,39,A36,A98
20370,V15,42,A74,A100
20371,V11,96,A34,A95
20372,V2,34,A94,A96
20373,V10,92,A35,A94
20374,V17,87,A45,A51
20375,V22,96,A92,A95
20376,V7,45,A98,A100
20377,V17,22,A27,A42
20378,V13,50,A75,A95
20379,V13,94,A41,A74
20380,V23,56,A87,A88
20381,V6,67,A93,A96
20382,V24,68,A27,A92
20383,V13,50,A67,A74
20384,V24,55,A66,A89
20385,V28,75,A53,A95
20386,V20,38,A25,A26
20387,V12,81,A87,A97
20388,V5,88,A5,A16
20389,V11,70,A10,A87
20390,V12,93,A85,A86
20391,V10,62,A82,A100
20392,V11,52,A39,A45
20393,V25,75,A58,A83
20394,V23,25,A20,A56
20395,V28,93,A62,A91
20396,V5,79,A62,A98
20397,V6,31,A19,A91
20398,V1,64,A25,A76
20399,V20,90,A41,A59
20400,V16,34,A72,A95
20401,V30,77,A33,A81
20402,V8,31,A46,A79
20403,V1,26,A67,A77
20404,V30,44,A6,A97
20405,V2,24,A74,A85
20406,V8,88,A54,A87
20407,V3,47,A12,A85
20408,V17,66,A61,A62
20409,V25,31,A49,A55
20410,V13,46,A20,A63
20411,V14,42,A13,A68
20412,V13,36,A30,A35
20413,V9,41,A66,A77
20414,V3,88,A65,A86
20415,V22,94,A43,A57
20416,V20,28,A79,A90
20417,V2,24,A9,A84
20418,V27,95,A66,A88
20419,V30,34,A63,A94
20420,V20,40,A81,A83
20421,V23,27,A81,A90
20422,V8,82,A44,A76
20423,V18,22,A76,A87
20424,V2,94,A52,A62
20425,V4,89,A54,A84
20426,V20,44,A21,A59
20427,V1,85,A15,A88
20428,V10,59,A3,A19
20429,V2,37,A55,A80
20430,V15,91,A84,A88
20431,V25,71,A35,A41
20432,V27,43,A90,A93
20433,V27,46,A56,A86
20434,V26,93,A4,A36
20435,V19,71,A29,A33
20436,V25,55,A67,A98
20437,V21,30,A48,A91
20438,V16,94,A85,A99
20439,V27,88,A53,A54
20440,V21,79,A12,A28
20441,V14,21,A98,A99
20442,V14,80,A38,A87
20443,V3,54,A33,A54
20444,V4,41,A83,A91
20445,V21,83,A22,A92
20446,V10,31,A19,A46
20447,V28,86,A97,A100
20448,V14,85,A73,A99
20449,V25,33,A13,A77
20450,V3,40,A75,A100
20451,V6,61,A93,A95
20452,V3,65,A88,A96
20453,V24,42,A64,A92
20454,V30,25,A13,A68
20455,V25,52,A40,A89
20456,V20,98,A7,A29
20457,V17,62,A4,A67
20458,V27,50,A99,A100
20459,V12,28,A5,A25
20460,V8,22,A88,A96
20461,V1,48,A5,A68
20462,V30,29,A1,A91
20463,V9,64,A81,A86
20464,V15,98,A9,A65
20465,V12,47,A65,A100
20466,V28,72,A25,A84
20467,V25,67,A78,A79
20468,V1,35,A27,A54
20469,V22,51,A68,A95
20470,V13,70,A39,A45
20471,V5,33,A2,A70
20472,V7,83,A77,A89
20473,V14,83,A8,A37
20474,V29,57,A50,A51
20475,V4,33,A46,A100
20476,V12,80,A9,A36
20477,V6,53,A73,A80
20478,V9,69,A78,A83
20479,V18,72,A65,A80
20480,V22,81,A51,A64
20481,V4,38,A80,A98
20482,V7,43,A95,A96
20483,V24,24,A12,A69
20484,V13,53,A75,A77
20485,V1,38,A18,A98
20486,V4,32,A63,A91
20487,V7,20,A34,A81
20488,V23,27,A23,A45
20489,V11,56,A74,A95
20490,V27,82,A99,A100
20491,V19,43,A58,A63
20492,V30,58,A73,A76
20493,V17,23,A83,A98
20494,V18,38,A65,A86
20495,V7,63,A96,A99
20496,V11,33,A98,A100
20497,V8,51,A24,A55
20498,V25,59,A72,A84
20499,V18,62,A53,A74
20500,V18,39,A89,A100
20501,V3,91,A54,A67
20502,V1,24,A76,A92
20503,V5,50,A57,A77
20504,V11,87,A92,A94
20505,V3,66,A70,A85
20506,V1,57,A13,A50
20507,V9,25,A13,A46
20508,V7,68,A6,A58
20509,V3,52,A8,A70
20510,V9,50,A54,A74
20511,V27,28,A72,A78
20512,V20,34,A40,A90
20513,V27,62,A81,A90
20514,V9,30,A83,A98
20515,V27,44,A93,A100
20516,V22,22,A95,A98
20517,V16,59,A26,A59
20518,V22,66,A80,A91
20519,V7,46,A55,A90
20520,V11,82,A86,A95
20521,V6,60,A60,A93
20522,V29,50,A68,A73
20523,V3,34,A73,A91
20524,V7,51,A26,A52
20525,V4,85,A72,A73
20526,V7,43,A11,A72
20527,V30,71,A3,A73
20528,V23,22,A87,A88
20529,V8,72,A80,A95
20530,V20,73,A55,A92
20531,V16,32,A97,A100
20532,V3,98,A57,A79
20533,V17,49,A89,A91
20534,V20,58,A81,A92
20535,V27,29,A36,A44
20536,V23,36,A94,A98
20537,V23,77,A6,A44
20538,V21,86,A53,A92
20539,V20,67,A19,A59
20540,V20,26,A79,A89
20541,V12,81,A5,A22
20542,V21,33,A45,A77
20543,V3,29,A89,A95
20544,V8,73,A64,A73
20545,V20,86,A40,A90
20546,V4,53,A21,A23
20547,V21,94,A43,A94
20548,V23,94,A34,A69
20549,V4,46,A15,A46
20550,V22,76,A7,A12
20551,V8,98,A90,A99
20552,V25,62,A64,A90
20553,V18,26,A76,A81
20554,V10,56,A58,A89
20555,V8,50,A11,A64
20556,V26,35,A67,A73
20557,V29,73,A27,A77
20558,V24,44,A57,A61
20559,V14,43,A31,A35
20560,V6,81,A35,A50
20561,V18,72,A50,A53
20562,V21,25,A61,A73
20563,V29,75,A74,A95
20564,V22,50,A86,A93
20565,V5,50,A37,A92
20566,V29,53,A21,A56
20567,V17,85,A56,A74
20568,V26,58,A71,A86
20569,V17,64,A20,A66
20570,V12,92,A38,A77
20571,V2,74,A74,A94
20572,V27,34,A93,A98
20573,V12,80,A58,A99
20574,V27,82,A91,A95
20575,V27,20,A62,A68
20576,V19,35,A84,A95
20577,V19,39,A35,A52
20578,V17,63,A27,A33
20579,V19,93,A91,A93
20580,V27,42,A8,A41
20581,V20,62,A37,A67
20582,V10,69,A97,A98
20583,V17,36,A52,A56
20584,V5,69,A2,A7
20585,V1,46,A65,A92
20586,V9,20,A22,A99
20587,V18,61,A16,A56
20588,V22,67,A42,A81
20589,V2,72,A35,A52
20590,V2,24,A75,A76
20591,V11,61,A70,A92
20592,V9,93,A80,A99
20593,V27,97,A84,A85
20594,V23,85,A52,A81
20595,V5,89,A92,A100
20596,V11,34,A93,A95
20597,V5,29,A64,A68
20598,V16,41,A79,A80
20599,V11,24,A74,A97
20600,V1,99,A13,A89
20601,V20,99,A39,A71
20602,V2,60,A18,A60
20603,V12,56,A60,A61
20604,V21,64,A60,A99
20605,V1,76,A21,A39
20606,V5,87,A73,A98
20607,V2,49,A70,A79
20608,V28,77,A86,A90
20609,V26,52,A59,A78
20610,V5,78,A38,A98
20611,V25,46,A22,A81
20612,V29,57,A34,A55
20613,V19,51,A53,A99
20614,V3,43,A11,A77
20615,V7,45,A22,A31
20616,V20,97,A14,A54
20617,V9,25,A1,A31
20618,V21,74,A47,A85
20619,V3,48,A97,A98
20620,V9,92,A13,A43
20621,V12,91,A72,A80
20622,V8,58,A38,A52
20623,V9,39,A97,A98
20624,V18,65,A75,A93
20625,V16,69,A70,A75
20626,V11,35,A15,A39
20627,V26,36,A12,A17
20628,V14,88,A19,A51
20629,V26,81,A98,A99
20630,V17,27,A13,A74
20631,V6,93,A28,A82
20632,V7,43,A69,A72
20633,V19,50,A48,A87
20634,V1,50,A36,A54
20635,V15,93,A55,A78
20636,V23,64,A30,A64
20637,V5,68,A23,A91
20638,V6,38,A58,A77
20639,V9,54,A11,A87
20640,V12,83,A97,A100
20641,V19,32,A54,A74
20642,V15,69,A35,A36
20643,V29,92,A87,A99
20644,V13,86,A44,A85
20645,V20,27,A53,A80
20646,V5,29,A50,A88
20647,V14,70,A53,A60
20648,V1,48,A53,A69
20649,V14,94,A73,A84
20650,V1,39,A41,A43
20651,V5,95,A54,A98
20652,V15,76,A27,A38
20653,V15,58,A6,A72
20654,V5,81,A84,A89
20655,V2,91,A33,A59
20656,V30,92,A25,A85
20657,V16,93,A37,A81
20658,V25,41,A56,A80
20659,V2,70,A86,A99
20660,V9,88,A44,A53
20661,V3,85,A56,A99
20662,V13,85,A90,A96
20663,V27,38,A40,A89
20664,V13,61,A98,A99
20665,V18,94,A48,A86
20666,V13,48,A74,A91
20667,V29,64,A47,A48
20668,V19,34,A69,A99
20669,V14,43,A56,A69
20670,V5,61,A65,A91
20671,V14,58,A42,A92
20672,V4,35,A90,A99
20673,V3,54,A62,A76
20674,V17,68,A10,A77
20675,V10,49,A6,A88
20676,V21,60,A81,A98
20677,V9,99,A90,A100
20678,V24,59,A79,A84
20679,V6,34,A94,A95
20680,V9,91,A58,A79
20681,V19,46,A90,A97
20682,V21,90,A34,A50
20683,V6,29,A75,A86
20684,V15,37,A24,A88
20685,V19,28,A8,A26
20686,V28,85,A2,A26
20687,V25,71,A80,A95
20688,V26,84,A53,A82
20689,V6,42,A25,A78
20690,V17,68,A74,A87
20691,V18,26,A10,A30
20692,V13,76,A1,A82
20693,V29,72,A5,A98
20694,V7,20,A41,A95
20695,V11,98,A11,A45
20696,V15,75,A34,A95
20697,V21,94,A19,A46
20698,V10,24,A49,A53
20699,V14,83,A81,A97
20700,V5,57,A37,A86
20701,V1,88,A96,A99
20702,V20,80,A65,A87
20703,V11,59,A68,A70
20704,V17,77,A97,A99
20705,V10,36,A76,A78
20706,V12,74,A73,A83
20707,V16,24,A15,A26
20708,V7,71,A35,A49
20709,V13,57,A38,A85
20710,V10,74,A48,A84
20711,V10,75,A54,A98
20712,V10,59,A81,A100
20713,V13,49,A41,A50
20714,V8,33,A15,A36
20715,V16,70,A77,A86
20716,V29,57,A27,A71
20717,V1,95,A40,A70
20718,V12,65,A68,A77
20719,V30,55,A86,A96
20720,V9,72,A55,A63
20721,V29,52,A26,A37
20722,V6,25,A87,A92
20723,V22,34,A93,A99
20724,V12,33,A89,A93
20725,V10,37,A25,A89
20726,V24,46,A35,A77
20727,V28,63,A95,A99
20728,V5,69,A39,A70
20729,V15,63,A28,A71
20730,V17,61,A27,A73
20731,V12,91,A82,A89
20732,V8,66,A95,A99
20733,V10,58,A57,A67
20734,V6,89,A39,A81
20735,V11,33,A84,A99
20736,V10,64,A63,A93
20737,V16,37,A46,A66
20738,V20,87,A92,A96
20739,V2,51,A79,A83
20740,V16,30,A36,A53
20741,V15,22,A62,A67
20742,V24,28,A7,A8
20743,V18,30,A6,A67
20744,V10,86,A6,A69
20745,V15,69,A89,A90
20746,V27,53,A85,A96
20747,V8,76,A58,A87
20748,V12,40,A15,A58
20749,V30,58,A24,A50
20750,V23,35,A3,A59
20751,V2,56,A58,A75
20752,V17,40,A97,A100
20753,V10,73,A24,A79
20754,V27,49,A54,A73
20755,V16,22,A41,A89
20756,V20,68,A3,A8
20757,V16,42,A21,A47
20758,V13,20,A51,A54
20759,V14,59,A39,A48
20760,V11,83,A71,A97
20761,V5,26,A16,A45
20762,V13,79,A9,A24
20763,V6,65,A92,A100
20764,V25,65,A19,A38
20765,V8,59,A46,A65
20766,V28,74,A40,A79
20767,V7,88,A61,A65
20768,V13,60,A36,A98
20769,V17,63,A99,A100
20770,V4,82,A17,A66
20771,V18,66,A34,A91
20772,V7,58,A99,A100
20773,V30,32,A94,A96
20774,V21,34,A71,A83
20775,V1,34,A19,A98
20776,V24,30,A82,A84
20777,V22,84,A51,A79
20778,V25,30,A39,A50
20779,V12,47,A90,A91
20780,V15,30,A69,A74
20781,V12,29,A87,A91
20782,V25,40,A3,A75
20783,V27,99,A87,A90
20784,V26,30,A60,A92
20785,V17,30,A87,A89
20786,V10,27,A37,A41
20787,V11,70,A30,A87
20788,V8,74,A16,A53
20789,V22,81,A18,A40
20790,V21,85,A44,A58
20791,V5,69,A10,A38
20792,V6,71,A41,A45
20793,V3,86,A82,A89
20794,V9,88,A35,A57
20795,V18,71,A46,A47
20796,V9,69,A17,A49
20797,V28,41,A6,A51
20798,V28,33,A84,A99
20799,V28,62,A76,A96
20800,V19,96,A8,A13
20801,V5,83,A6,A45
20802,V28,81,A74,A82
20803,V26,30,A70,A88
20804,V27,97,A86,A98
20805,V18,61,A79,A88
20806,V28,33,A41,A90
20807,V22,39,A30,A62
20808,V1,25,A74,A95
20809,V2,92,A65,A100
20810,V16,54,A10,A62
20811,V29,35,A65,A85
20812,V19,64,A45,A90
20813,V13,40,A70,A78
20814,V24,76,A30,A77
20815,V10,88,A1,A52
20816,V23,85,A26,A69
20817,V7,59,A15,A56
20818,V13,63,A54,A84
20819,V14,91,A50,A63
20820,V9,61,A48,A72
20821,V23,33,A4,A63
20822,V15,43,A39,A76
20823,V30,40,A52,A73
20824,V3,73,A95,A99
20825,V11,20,A57,A90
20826,V14,45,A3,A49
20827,V22,53,A33,A36
20828,V22,95,A51,A92
20829,V30,63,A99,A100
20830,V5,54,A87,A88
20831,V16,43,A98,A99
20832,V6,31,A36,A76
20833,V11,69,A86,A99
20834,V18,35,A60,A85
20835,V6,22,A95,A97
20836,V5,54,A39,A61
20837,V29,27,A38,A65
20838,V20,44,A50,A62
20839,V27,24,A62,A73
20840,V18,93,A11,A73
20841,V3,28,A57,A61
20842,V29,86,A94,A95
20843,V18,28,A38,A64
20844,V17,48,A92,A93
20845,V9,40,A39,A85
20846,V18,78,A52,A55
20847,V8,39,A87,A95
20848,V17,88,A60,A86
20849,V21,32,A30,A94
20850,V2,30,A16,A25
20851,V27,33,A19,A27
20852,V5,53,A73,A76
20853,V17,77,A64,A89
20854,V3,37,A30,A46
20855,V10,36,A64,A90
20856,V15,30,A89,A94
20857,V27,84,A96,A97
20858,V30,23,A25,A81
20859,V21,62,A18,A53
20860,V21,58,A3,A77
20861,V5,81,A91,A96
20862,V17,49,A17,A88
20863,V27,70,A48,A73
20864,V1,24,A61,A65
20865,V16,74,A87,A91
20866,V27,29,A28,A100
20867,V17,25,A59,A95
20868,V7,87,A26,A75
20869,V11,76,A11,A48
20870,V14,74,A20,A83
20871,V20,20,A44,A72
20872,V28,75,A3,A18
20873,V14,29,A84,A86
20874,V8,46,A91,A94
20875,V6,77,A82,A89
20876,V2,35,A80,A90
20877,V13,81,A85,A95
20878,V7,40,A29,A80
20879,V26,69,A34,A82
20880,V21,89,A17,A33
20881,V15,70,A44,A87
20882,V17,93,A9,A96
20883,V21,83,A17,A65
20884,V6,44,A7,A23
20885,V7,76,A92,A96
20886,V10,70,A76,A81
20887,V26,82,A92,A94
20888,V17,79,A69,A72
20889,V18,57,A34,A87
20890,V18,69,A46,A50
20891,V21,72,A10,A24
20892,V26,25,A35,A91
20893,V29,93,A51,A97
20894,V22,50,A89,A92
20895,V17,93,A19,A43
20896,V22,62,A40,A48
20897,V5,34,A37,A60
20898,V24,60,A31,A33
20899,V23,67,A13,A87
20900,V9,61,A54,A100
20901,V28,63,A32,A43
20902,V22,84,A99,A100
20903,V6,69,A11,A76
20904,V12,98,A45,A52
20905,V6,63,A80,A93
20906,V9,26,A34,A40
20907,V18,94,A35,A63
20908,V22,66,A20,A35
20909,V22,75,A71,A93
20910,V1,39,A49,A96
20911,V16,37,A10,A48
20912,V18,85,A35,A85
20913,V27,20,A96,A99
20914,V7,46,A98,A99
20915,V27,25,A92,A98
20916,V3,64,A97,A98
20917,V18,99,A37,A70
20918,V30,81,A97,A100
20919,V29,35,A26,A79
20920,V14,62,A37,A65
20921,V19,63,A61,A75
20922,V13,21,A71,A84
20923,V10,65,A65,A81
20924,V22,64,A80,A99
20925,V26,95,A44,A46
20926,V18,90,A2,A58
20927,V2,36,A2,A38
20928,V17,32,A93,A96
20929,V6,84,A63,A96
20930,V26,94,A21,A46
20931,V2,95,A5,A19
20932,V8,77,A89,A94
20933,V7,74,A56,A75
20934,V26,42,A94,A100
20935,V27,59,A7,A41
20936,V18,29,A3,A32
20937,V30,91,A50,A80
20938,V12,94,A46,A53
20939,V28,30,A73,A74
20940,V5,44,A28,A82
20941,V30,45,A55,A94
20942,V27,39,A97,A98
20943,V19,78,A56,A78
20944,V1,67,A68,A72
20945,V9,92,A98,A100
20946,V8,20,A41,A67
20947,V22,65,A71,A86
20948,V14,86,A70,A93
20949,V24,72,A50,A88
20950,V28,42,A54,A57
20951,V1,69,A5,A25
20952,V14,89,A87,A97
20953,V16,97,A23,A99
20954,V13,86,A67,A77
20955,V14,47,A17,A40
20956,V29,41,A80,A96
20957,V4,36,A86,A90
20958,V30,59,A77,A97
20959,V14,94,A93,A95
20960,V7,20,A20,A50
20961,V6,90,A38,A85
20962,V4,55,A66,A74
20963,V24,42,A47,A48
20964,V19,74,A14,A17
20965,V25,99,A63,A75
20966,V2,32,A55,A97
20967,V4,29,A8,A32
20968,V24,40,A53,A99
20969,V27,83,A96,A99
20970,V20,22,A77,A84
20971,V23,32,A56,A78
20972,V3,80,A83,A85
20973,V16,78,A73,A76
20974,V30,54,A31,A74
20975,V25,65,A24,A76
20976,V29,64,A10,A81
20977,V3,57,A52,A77
20978,V22,87,A7,A73
20979,V12,98,A92,A93
20980,V28,71,A49,A63
20981,V29,59,A65,A68
20982,V5,39,A26,A96
20983,V30,91,A48,A74
20984,V20,99,A2,A99
20985,V7,55,A13,A92
20986,V17,77,A12,A60
20987,V1,42,A6,A70
20988,V27,43,A41,A88
20989,V25,29,A25,A57
20990,V14,96,A93,A97
20991,V8,64,A30,A65
20992,V19,92,A6,A34
20993,V17,22,A8,A49
20994,V7,25,A46,A89
20995,V30,93,A10,A97
20996,V19,24,A22,A72
20997,V22,48,A54,A58
20998,V25,99,A76,A86
20999,V28,88,A76,A98
21000,V14,80,A67,A72
21001,V20,27,A24,A63
21002,V19,77,A12,A93
21003,V20,79,A53,A66
21004,V26,68,A56,A78
21005,V19,40,A99,A100
21006,V18,31,A90,A95
21007,V16,54,A46,A57
21008,V13,44,A6,A86
21009,V23,81,A13,A93
21010,V19,22,A51,A84
21011,V15,96,A91,A95
21012,V26,48,A89,A93
21013,V18,89,A18,A23
21014,V14,83,A99,A100
21015,V27,61,A32,A47
21016,V3,81,A80,A88
21017,V30,90,A48,A82
21018,V27,28,A48,A94
21019,V8,21,A99,A100
21020,V19,25,A56,A92
21021,V6,23,A57,A79
21022,V23,41,A29,A48
21023,V7,29,A36,A66
21024,V14,35,A66,A70
21025,V10,51,A16,A47
21026,V1,54,A84,A99
21027,V14,23,A20,A72
21028,V29,92,A34,A36
21029,V13,84,A3,A54
21030,V5,83,A65,A78
21031,V1,62,A31,A74
21032,V1,36,A24,A78
21033,V18,33,A27,A45
21034,V21,85,A45,A50
21035,V9,59,A92,A94
21036,V10,33,A35,A96
21037,V16,71,A16,A81
21038,V5,27,A38,A87
21039,V29,82,A52,A86
21040,V2,83,A54,A84
21041,V24,95,A41,A94
21042,V28,68,A91,A97
21043,V3,59,A34,A36
21044,V17,64,A40,A75
21045,V20,89,A58,A79
21046,V19,47,A95,A100
21047,V4,92,A94,A96
21048,V7,31,A56,A72
21049,V11,44,A61,A84
21050,V12,83,A64,A68
21051,V23,68,A44,A69
21052,V5,74,A56,A67
21053,V13,54,A22,A76
21054,V28,34,A48,A67
21055,V24,42,A68,A83
21056,V16,65,A37,A91
21057,V1,28,A50,A61
21058,V24,75,A40,A61
21059,V2,47,A62,A86
21060,V12,86,A35,A65
21061,V3,76,A38,A41
21062,V12,97,A68,A74
21063,V19,94,A63,A73
21064,V19,20,A36,A57
21065,V14,97,A46,A66
21066,V14,60,A11,A24
21067,V8,58,A9,A20
21068,V14,68,A26,A55
21069,V26,69,A72,A74
21070,V3,22,A73,A93
21071,V25,52,A68,A83
21072,V8,58,A59,A89
21073,V14,66,A5,A77
21074,V3,96,A69,A70
21075,V4,82,A37,A55
21076,V5,20,A71,A75
21077,V23,88,A49,A90
21078,V29,32,A44,A58
21079,V5,86,A7,A12
21080,V15,84,A47,A60
21081,V24,56,A58,A60
21082,V13,51,A18,A94
21083,V9,32,A39,A99
21084,V26,55,A22,A27
21085,V11,54,A5,A28
21086,V6,91,A14,A33
21087,V14,39,A81,A85
21088,V24,49,A14,A91
21089,V16,74,A88,A89
21090,V19,75,A24,A99
21091,V28,90,A83,A100
21092,V14,98,A96,A98
21093,V19,96,A29,A86
21094,V22,86,A17,A27
21095,V4,44,A23,A69
21096,V30,63,A27,A65
21097,V10,26,A65,A92
21098,V26,88,A14,A37
21099,V9,44,A75,A91
21100,V20,70,A60,A84
21101,V9,40,A65,A92
21102,V3,78,A91,A99
21103,V14,93,A30,A100
21104,V26,79,A99,A100
21105,V26,36,A22,A25
21106,V28,54,A39,A77
21107,V14,64,A80,A83
21108,V3,85,A24,A40
21109,V23,46,A68,A72
21110,V14,24,A19,A73
21111,V5,67,A37,A50
21112,V6,54,A36,A37
21113,V14,68,A2,A20
21114,V10,98,A89,A100
21115,V18,80,A57,A61
21116,V8,65,A2,A10
21117,V15,38,A45,A70
21118,V1,21,A34,A43
21119,V16,90,A4,A13
21120,V14,37,A22,A72
21121,V8,83,A71,A73
21122,V22,81,A23,A46
21123,V20,28,A44,A63
21124,V4,95,A66,A76
21125,V16,31,A85,A89
21126,V12,76,A26,A34
21127,V18,87,A7,A97
