Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
3409,V1,30,A12,A41
3410,V2,32,A8,A45
3411,V5,68,A48,A50
3412,V2,32,A16,A24
3413,V2,95,A42,A45
3414,V1,22,A13,A27
3415,V7,42,A8,A10
3416,V8,64,A13,A18
3417,V8,42,A44,A48
3418,V6,92,A18,A19
3419,V9,63,A12,A32
3420,V1,65,A9,A44
3421,V3,47,A10,A42
3422,V8,55,A31,A32
3423,V6,89,A3,A44
3424,V10,58,A10,A31
3425,V5,95,A48,A49
3426,V5,76,A4,A43
3427,V7,55,A22,A39
3428,V9,66,A3,A19
3429,V5,71,A22,A25
3430,V1,44,A6,A32
3431,V7,99,A25,A29
3432,V5,68,A18,A21
3433,V1,37,A17,A28
3434,V2,45,A34,A36
3435,V9,96,A36,A50
3436,V9,27,A35,A38
3437,V3,20,A39,A47
3438,V2,47,A27,A33
3439,V7,59,A45,A48
3440,V2,44,A20,A38
3441,V8,96,A48,A49
3442,V8,45,A41,A43
3443,V9,71,A6,A9
3444,V6,23,A48,A50
3445,V5,53,A35,A44
3446,V9,41,A11,A38
3447,V2,37,A29,A36
3448,V3,43,A42,A43
3449,V1,27,A43,A46
3450,V7,53,A25,A29
3451,V7,82,A15,A32
3452,V3,24,A31,A46
3453,V5,27,A4,A22
3454,V7,40,A16,A25
3455,V3,92,A32,A42
3456,V7,86,A20,A41
3457,V5,29,A17,A30
3458,V6,21,A28,A39
3459,V5,27,A3,A12
3460,V3,47,A3,A45
3461,V9,40,A2,A17
3462,V6,23,A11,A30
3463,V3,45,A30,A40
3464,V1,37,A40,A50
3465,V3,44,A17,A27
3466,V10,96,A36,A42
3467,V7,52,A28,A35
3468,V3,87,A9,A13
3469,V6,64,A2,A23
3470,V5,32,A17,A35
3471,V3,21,A23,A33
3472,V2,43,A43,A49
3473,V4,50,A17,A32
3474,V7,60,A1,A20
3475,V4,71,A47,A48
3476,V6,33,A8,A29
3477,V7,41,A23,A44
3478,V4,95,A16,A17
3479,V2,55,A27,A35
3480,V2,45,A39,A49
3481,V8,24,A41,A46
3482,V10,65,A7,A36
3483,V4,87,A21,A43
3484,V1,23,A16,A50
3485,V7,67,A28,A30
3486,V5,53,A2,A17
3487,V1,58,A18,A40
3488,V3,67,A45,A49
3489,V9,86,A38,A42
3490,V2,79,A35,A38
3491,V4,90,A10,A22
3492,V10,60,A44,A47
3493,V4,79,A38,A42
3494,V8,25,A41,A48
3495,V9,31,A26,A30
3496,V5,37,A37,A39
3497,V3,62,A45,A49
3498,V6,65,A41,A47
3499,V2,66,A24,A48
3500,V6,73,A29,A34
3501,V6,28,A14,A31
3502,V5,57,A22,A35
3503,V4,49,A31,A50
3504,V10,21,A46,A50
3505,V2,60,A13,A29
3506,V4,86,A20,A43
3507,V9,99,A40,A45
3508,V6,67,A41,A47
3509,V3,33,A19,A50
3510,V9,68,A7,A18
3511,V3,48,A23,A44
3512,V2,65,A41,A46
3513,V9,52,A37,A39
3514,V6,74,A32,A40
3515,V8,37,A29,A37
3516,V7,73,A9,A37
3517,V1,98,A20,A39
3518,V2,56,A28,A42
3519,V3,91,A48,A50
3520,V10,46,A21,A35
3521,V10,35,A39,A48
3522,V2,38,A14,A40
3523,V4,60,A40,A49
3524,V10,61,A32,A50
3525,V9,70,A4,A7
3526,V2,73,A40,A45
3527,V6,78,A14,A29
3528,V10,81,A7,A24
3529,V10,50,A16,A33
3530,V3,43,A20,A37
3531,V9,94,A31,A48
3532,V2,42,A10,A39
3533,V9,66,A47,A49
3534,V2,33,A34,A50
3535,V3,41,A45,A46
3536,V9,58,A38,A43
3537,V8,38,A49,A50
3538,V9,55,A38,A50
3539,V6,26,A2,A26
3540,V5,62,A8,A43
3541,V6,74,A38,A50
3542,V9,54,A6,A22
3543,V4,46,A9,A13
3544,V5,55,A33,A35
3545,V4,92,A41,A44
3546,V8,91,A34,A47
3547,V10,70,A47,A49
3548,V5,41,A13,A47
3549,V7,32,A25,A32
3550,V10,53,A20,A44
3551,V5,61,A49,A50
3552,V3,36,A16,A34
3553,V10,86,A44,A50
3554,V8,80,A38,A49
3555,V8,20,A21,A29
3556,V3,75,A42,A47
3557,V8,57,A12,A21
3558,V3,90,A20,A33
3559,V8,98,A19,A36
3560,V2,95,A47,A49
3561,V1,47,A12,A40
3562,V8,34,A6,A26
3563,V8,46,A42,A49
3564,V4,43,A25,A41
3565,V2,26,A23,A41
3566,V7,46,A44,A50
3567,V2,29,A10,A22
3568,V7,91,A15,A49
3569,V8,82,A11,A34
3570,V10,81,A36,A39
3571,V5,41,A45,A48
3572,V3,34,A48,A49
3573,V3,42,A7,A34
3574,V6,41,A42,A48
3575,V2,47,A45,A49
3576,V8,43,A28,A31
3577,V6,38,A2,A39
3578,V5,71,A19,A27
3579,V3,29,A33,A44
3580,V10,85,A16,A41
3581,V6,55,A6,A22
3582,V6,33,A49,A50
3583,V2,69,A4,A33
3584,V8,71,A18,A23
3585,V10,38,A9,A19
3586,V4,46,A14,A34
3587,V1,38,A39,A49
3588,V7,99,A30,A44
3589,V2,71,A28,A32
3590,V10,21,A29,A37
3591,V9,90,A49,A50
3592,V3,55,A23,A29
3593,V2,96,A13,A19
3594,V3,96,A25,A39
3595,V1,42,A27,A49
3596,V1,27,A46,A50
3597,V2,78,A31,A48
3598,V3,77,A48,A50
3599,V4,66,A2,A8
3600,V3,74,A37,A42
3601,V6,89,A12,A16
3602,V6,72,A36,A44
3603,V1,70,A29,A35
3604,V7,47,A16,A38
3605,V7,58,A24,A48
3606,V4,71,A39,A45
3607,V1,39,A30,A42
3608,V7,63,A39,A42
3609,V4,77,A18,A25
3610,V1,54,A1,A5
3611,V5,48,A48,A50
3612,V5,92,A45,A47
3613,V7,90,A31,A49
3614,V5,85,A23,A27
3615,V6,59,A30,A48
3616,V8,25,A10,A49
3617,V3,38,A24,A35
3618,V6,96,A30,A37
3619,V4,43,A14,A32
3620,V1,58,A46,A47
3621,V4,70,A31,A47
3622,V1,50,A40,A44
3623,V4,76,A21,A43
3624,V10,25,A10,A48
3625,V3,69,A9,A14
3626,V4,37,A21,A45
3627,V9,88,A37,A43
3628,V2,45,A45,A48
3629,V1,57,A47,A50
3630,V6,40,A1,A18
3631,V9,85,A18,A33
3632,V7,31,A42,A45
3633,V9,63,A45,A46
3634,V8,67,A30,A44
3635,V4,44,A45,A50
3636,V10,95,A10,A27
3637,V6,91,A47,A50
3638,V5,65,A37,A44
3639,V10,35,A8,A30
3640,V8,90,A33,A47
3641,V4,80,A9,A14
3642,V2,39,A26,A45
3643,V7,31,A13,A41
3644,V1,46,A7,A9
3645,V6,86,A42,A47
3646,V10,79,A27,A32
3647,V5,79,A35,A45
3648,V6,71,A15,A50
3649,V1,63,A16,A36
3650,V2,99,A46,A50
3651,V4,57,A2,A9
3652,V4,80,A35,A41
3653,V8,36,A36,A50
3654,V10,68,A32,A41
3655,V9,93,A23,A30
3656,V4,84,A11,A12
3657,V8,66,A19,A44
3658,V7,96,A48,A50
3659,V10,69,A41,A47
3660,V2,43,A49,A50
3661,V4,22,A36,A49
3662,V9,60,A17,A34
3663,V7,39,A43,A49
3664,V4,42,A28,A32
3665,V1,89,A33,A46
3666,V6,75,A14,A25
3667,V8,85,A5,A34
3668,V10,95,A48,A49
3669,V10,88,A27,A43
3670,V9,78,A36,A47
3671,V1,67,A32,A38
3672,V4,45,A48,A49
3673,V8,56,A25,A45
3674,V9,35,A43,A49
3675,V9,35,A24,A28
3676,V8,22,A33,A40
3677,V9,74,A9,A33
3678,V3,79,A43,A50
3679,V2,58,A49,A50
3680,V6,44,A38,A49
3681,V3,84,A45,A50
3682,V7,20,A19,A40
3683,V1,56,A43,A47
3684,V9,81,A38,A43
3685,V4,32,A35,A45
3686,V2,20,A8,A35
3687,V5,36,A49,A50
3688,V1,84,A1,A2
3689,V9,88,A39,A41
3690,V9,46,A31,A32
3691,V7,86,A22,A39
3692,V2,28,A28,A29
3693,V6,76,A24,A27
3694,V3,48,A40,A41
3695,V3,58,A42,A47
3696,V4,33,A2,A29
3697,V1,31,A5,A31
3698,V3,30,A36,A37
3699,V5,79,A2,A24
3700,V10,91,A37,A45
3701,V1,64,A32,A44
3702,V4,74,A8,A15
3703,V2,86,A38,A46
3704,V5,55,A41,A44
3705,V5,22,A15,A23
3706,V3,57,A43,A48
3707,V4,61,A44,A50
3708,V9,86,A6,A43
3709,V7,33,A18,A48
3710,V7,94,A5,A33
3711,V7,55,A36,A43
3712,V6,21,A14,A22
3713,V3,70,A40,A45
3714,V10,75,A45,A50
3715,V4,70,A30,A39
3716,V2,63,A43,A46
3717,V2,36,A20,A35
3718,V3,83,A24,A32
3719,V7,22,A30,A42
3720,V2,74,A7,A33
3721,V6,46,A13,A37
3722,V5,71,A22,A43
3723,V10,25,A22,A31
3724,V5,99,A18,A23
3725,V5,91,A6,A28
3726,V5,49,A48,A49
3727,V5,50,A49,A50
3728,V7,55,A45,A47
3729,V10,87,A14,A17
3730,V1,74,A2,A45
3731,V3,68,A32,A45
3732,V7,50,A11,A22
3733,V8,40,A7,A32
3734,V4,40,A40,A45
3735,V2,29,A44,A45
3736,V7,64,A30,A40
3737,V3,62,A39,A41
3738,V10,31,A14,A39
3739,V6,60,A42,A47
3740,V5,94,A18,A25
3741,V1,85,A37,A43
3742,V10,49,A27,A37
3743,V10,65,A20,A23
3744,V8,51,A7,A10
3745,V5,24,A24,A49
3746,V4,48,A1,A30
3747,V7,89,A9,A34
3748,V5,57,A38,A42
3749,V10,54,A6,A46
3750,V1,70,A20,A47
3751,V2,21,A11,A16
3752,V10,46,A25,A45
3753,V4,85,A11,A43
3754,V3,58,A46,A50
3755,V4,86,A11,A37
3756,V4,81,A49,A50
3757,V3,90,A5,A7
3758,V4,80,A31,A47
3759,V3,60,A35,A39
3760,V6,31,A25,A33
3761,V5,24,A4,A43
3762,V10,69,A27,A33
3763,V8,72,A36,A48
3764,V5,64,A39,A50
3765,V9,95,A43,A49
3766,V3,22,A38,A40
3767,V2,22,A3,A40
3768,V6,51,A36,A40
3769,V8,50,A37,A41
3770,V9,20,A1,A43
3771,V6,90,A19,A36
3772,V5,36,A20,A28
3773,V6,37,A37,A45
3774,V5,62,A1,A25
3775,V6,89,A14,A15
3776,V7,55,A4,A16
3777,V9,49,A1,A9
3778,V2,41,A13,A48
3779,V6,97,A44,A47
3780,V2,24,A33,A47
3781,V2,21,A41,A45
3782,V9,63,A3,A11
3783,V10,41,A37,A49
3784,V2,33,A23,A41
3785,V10,29,A21,A26
3786,V3,61,A6,A43
3787,V10,56,A38,A44
3788,V8,71,A8,A43
3789,V3,51,A36,A43
3790,V6,56,A21,A29
3791,V10,78,A48,A49
3792,V5,95,A18,A26
3793,V9,71,A1,A6
3794,V7,57,A22,A24
3795,V10,76,A39,A44
3796,V1,94,A44,A49
3797,V1,52,A41,A48
3798,V9,73,A23,A30
3799,V3,93,A41,A47
3800,V4,50,A35,A48
3801,V1,37,A22,A49
3802,V9,81,A14,A26
3803,V1,96,A15,A31
3804,V2,74,A46,A49
3805,V1,30,A43,A49
3806,V1,96,A47,A50
3807,V4,22,A38,A46
3808,V5,30,A26,A36
3809,V5,95,A22,A27
3810,V6,32,A23,A49
3811,V5,74,A49,A50
3812,V7,45,A44,A45
3813,V4,63,A32,A33
3814,V10,25,A14,A30
3815,V9,70,A15,A37
3816,V7,61,A26,A40
3817,V3,58,A48,A49
3818,V1,44,A9,A24
3819,V9,86,A42,A46
3820,V10,87,A35,A45
3821,V2,75,A47,A49
3822,V9,41,A15,A23
3823,V4,45,A16,A42
3824,V1,20,A18,A48
3825,V7,96,A7,A24
3826,V6,69,A43,A49
3827,V1,88,A1,A26
3828,V5,49,A32,A43
3829,V4,65,A16,A25
3830,V9,78,A7,A18
3831,V6,38,A43,A48
3832,V4,23,A48,A50
3833,V9,71,A16,A44
3834,V3,96,A49,A50
3835,V4,40,A8,A30
3836,V7,39,A34,A43
3837,V4,42,A34,A38
3838,V7,99,A35,A36
3839,V5,91,A15,A28
3840,V2,53,A39,A48
3841,V1,65,A45,A48
3842,V1,40,A42,A43
3843,V2,21,A25,A39
3844,V7,28,A47,A48
3845,V1,53,A23,A47
3846,V1,67,A15,A42
3847,V4,25,A30,A36
3848,V9,72,A38,A40
3849,V9,97,A41,A42
3850,V7,57,A48,A50
3851,V5,48,A19,A39
3852,V6,80,A34,A37
3853,V4,88,A43,A50
3854,V1,70,A39,A45
3855,V8,74,A37,A47
3856,V5,88,A17,A33
3857,V3,50,A38,A39
3858,V8,67,A32,A34
3859,V8,27,A18,A42
3860,V7,72,A37,A42
3861,V5,27,A3,A6
3862,V9,63,A49,A50
3863,V4,29,A19,A25
3864,V8,31,A2,A33
3865,V7,50,A11,A26
3866,V4,87,A2,A9
3867,V8,91,A49,A50
3868,V1,42,A12,A13
3869,V3,20,A21,A48
3870,V10,39,A3,A35
3871,V4,83,A32,A45
3872,V10,23,A36,A40
3873,V9,66,A9,A19
3874,V6,83,A9,A31
3875,V4,88,A25,A32
3876,V5,40,A32,A46
3877,V3,95,A38,A50
3878,V3,55,A28,A46
3879,V2,68,A7,A45
3880,V9,65,A25,A29
3881,V3,89,A14,A41
3882,V4,24,A28,A36
3883,V8,90,A43,A44
3884,V10,41,A27,A35
3885,V10,87,A7,A9
3886,V4,71,A43,A47
3887,V1,63,A46,A48
3888,V7,55,A9,A27
3889,V6,77,A41,A45
3890,V10,71,A23,A26
3891,V9,73,A31,A41
3892,V7,69,A42,A46
3893,V5,95,A5,A34
3894,V6,65,A10,A28
3895,V1,94,A31,A45
3896,V5,24,A45,A49
3897,V7,54,A39,A46
3898,V4,41,A29,A32
3899,V9,33,A46,A47
3900,V1,97,A43,A48
3901,V5,33,A43,A50
3902,V1,70,A26,A46
3903,V6,64,A39,A41
3904,V6,68,A16,A47
3905,V7,87,A46,A49
3906,V1,25,A21,A32
3907,V9,66,A46,A47
3908,V1,66,A13,A32
3909,V5,59,A8,A21
3910,V4,20,A25,A32
3911,V8,94,A22,A47
3912,V1,57,A49,A50
3913,V10,96,A2,A19
3914,V10,86,A26,A41
3915,V6,73,A24,A47
3916,V2,77,A29,A30
3917,V5,46,A18,A37
3918,V4,48,A31,A33
3919,V4,97,A26,A41
3920,V5,46,A16,A46
3921,V3,99,A25,A26
3922,V4,94,A47,A48
3923,V5,84,A41,A45
3924,V7,81,A23,A33
3925,V6,97,A12,A32
3926,V10,47,A5,A21
3927,V2,77,A43,A46
3928,V9,89,A16,A42
3929,V7,74,A29,A39
3930,V6,50,A5,A38
3931,V6,44,A5,A8
3932,V6,40,A13,A45
3933,V3,53,A44,A50
3934,V8,39,A38,A41
3935,V7,99,A40,A47
3936,V10,87,A14,A23
3937,V4,97,A9,A50
3938,V10,27,A41,A48
3939,V7,51,A15,A45
3940,V1,22,A13,A15
3941,V2,69,A13,A44
3942,V10,79,A13,A27
3943,V8,42,A41,A46
3944,V8,73,A9,A49
3945,V6,28,A38,A39
3946,V9,74,A17,A39
3947,V7,75,A29,A43
3948,V10,44,A25,A43
3949,V2,52,A42,A44
3950,V7,38,A38,A43
3951,V1,46,A41,A50
3952,V6,75,A10,A18
3953,V5,66,A46,A47
3954,V4,21,A49,A50
3955,V9,70,A32,A42
3956,V3,43,A46,A50
3957,V2,79,A24,A28
3958,V1,52,A18,A27
3959,V9,92,A48,A49
3960,V1,76,A30,A35
3961,V1,38,A20,A38
3962,V8,57,A23,A50
3963,V3,80,A1,A15
3964,V6,20,A20,A39
3965,V8,80,A17,A50
3966,V3,86,A21,A44
3967,V5,56,A44,A50
3968,V1,90,A44,A45
3969,V6,44,A36,A44
3970,V10,92,A15,A27
3971,V7,86,A26,A37
3972,V10,64,A14,A32
3973,V10,47,A13,A17
3974,V8,76,A15,A49
3975,V4,55,A42,A45
3976,V2,24,A12,A30
3977,V10,31,A5,A18
3978,V7,20,A47,A48
3979,V10,29,A5,A26
3980,V10,33,A17,A22
3981,V4,77,A46,A47
3982,V6,57,A15,A42
3983,V6,36,A25,A46
3984,V7,50,A10,A28
3985,V8,66,A31,A34
3986,V10,46,A40,A47
3987,V9,61,A12,A31
3988,V10,65,A7,A23
3989,V4,50,A19,A43
3990,V7,85,A2,A26
3991,V8,30,A39,A47
3992,V3,81,A41,A45
3993,V6,39,A11,A39
3994,V2,41,A15,A44
3995,V10,33,A10,A11
3996,V8,86,A35,A49
3997,V8,81,A29,A45
3998,V9,79,A36,A44
3999,V9,50,A31,A45
4000,V5,81,A13,A47
4001,V6,57,A42,A48
4002,V1,26,A35,A36
4003,V4,41,A48,A50
4004,V2,69,A44,A46
4005,V2,82,A37,A38
4006,V3,72,A15,A47
4007,V10,38,A44,A48
4008,V10,36,A3,A19
4009,V6,51,A37,A41
4010,V9,52,A41,A43
4011,V8,44,A27,A37
4012,V6,61,A19,A42
4013,V6,27,A38,A42
4014,V1,78,A31,A50
4015,V4,39,A8,A30
4016,V5,97,A10,A38
4017,V9,89,A25,A30
4018,V2,98,A42,A45
4019,V6,89,A14,A19
4020,V7,80,A47,A48
4021,V9,73,A11,A41
4022,V3,48,A27,A34
4023,V8,48,A49,A50
4024,V5,62,A11,A25
4025,V5,89,A25,A36
4026,V7,42,A24,A31
4027,V5,65,A48,A50
4028,V10,53,A13,A22
4029,V7,54,A38,A41
4030,V1,45,A36,A44
4031,V10,68,A29,A47
4032,V7,85,A37,A43
4033,V9,72,A22,A32
4034,V1,83,A15,A25
4035,V9,79,A37,A38
4036,V9,59,A42,A48
4037,V8,54,A10,A42
4038,V10,91,A49,A50
4039,V3,38,A2,A9
4040,V9,23,A8,A20
4041,V3,21,A9,A31
4042,V10,72,A4,A14
4043,V6,75,A10,A20
4044,V5,20,A44,A45
4045,V6,43,A36,A37
4046,V3,34,A38,A41
4047,V9,76,A10,A26
4048,V3,55,A48,A49
4049,V8,39,A34,A42
4050,V6,76,A37,A46
4051,V9,25,A16,A48
4052,V3,21,A39,A48
4053,V2,55,A10,A43
4054,V7,41,A36,A44
4055,V6,47,A34,A49
4056,V2,21,A13,A19
4057,V2,33,A34,A38
4058,V4,22,A1,A22
4059,V8,76,A42,A45
4060,V9,42,A2,A28
4061,V4,70,A18,A26
4062,V4,56,A13,A50
4063,V7,56,A3,A35
4064,V3,36,A21,A50
4065,V5,28,A27,A43
4066,V6,35,A43,A50
4067,V1,82,A22,A47
4068,V5,88,A15,A21
4069,V3,34,A15,A37
4070,V4,95,A18,A21
4071,V8,46,A26,A37
4072,V1,22,A37,A45
4073,V6,40,A14,A17
4074,V2,86,A20,A29
4075,V2,23,A44,A48
4076,V1,79,A43,A44
4077,V8,97,A26,A43
4078,V1,25,A39,A45
4079,V1,80,A13,A46
4080,V1,63,A24,A37
4081,V8,75,A49,A50
4082,V5,21,A30,A49
4083,V5,28,A33,A45
4084,V2,86,A6,A18
4085,V8,70,A45,A47
4086,V10,37,A39,A44
4087,V2,92,A5,A21
4088,V1,68,A22,A23
4089,V2,84,A19,A41
4090,V9,60,A15,A50
4091,V7,76,A48,A50
4092,V10,70,A38,A48
4093,V4,42,A11,A50
4094,V10,64,A19,A28
4095,V10,73,A21,A24
4096,V10,60,A9,A24
4097,V9,20,A11,A32
4098,V10,51,A20,A36
4099,V7,58,A29,A50
4100,V2,95,A8,A16
4101,V7,61,A17,A48
4102,V6,29,A25,A40
4103,V7,27,A33,A42
4104,V9,62,A44,A45
4105,V5,36,A41,A49
4106,V10,52,A13,A23
4107,V4,24,A43,A47
4108,V8,60,A28,A35
4109,V1,88,A20,A36
4110,V7,96,A40,A48
4111,V6,87,A6,A44
4112,V4,50,A15,A39
4113,V7,36,A33,A37
4114,V6,59,A10,A46
4115,V1,28,A42,A50
4116,V2,90,A11,A12
4117,V1,66,A3,A6
4118,V3,64,A46,A49
4119,V7,85,A17,A39
4120,V9,33,A21,A22
4121,V3,80,A41,A50
4122,V9,95,A21,A40
4123,V5,33,A1,A26
4124,V4,27,A22,A37
4125,V4,82,A37,A39
4126,V8,21,A19,A23
4127,V10,63,A10,A49
4128,V8,75,A28,A30
4129,V7,35,A11,A16
4130,V5,86,A17,A37
4131,V1,45,A49,A50
4132,V10,92,A30,A34
4133,V6,90,A33,A39
4134,V4,29,A2,A31
4135,V9,42,A31,A46
4136,V9,60,A46,A48
4137,V10,26,A19,A47
4138,V1,67,A44,A50
4139,V5,67,A4,A6
4140,V3,88,A11,A24
4141,V6,37,A2,A6
4142,V1,94,A8,A11
4143,V10,38,A40,A44
4144,V3,92,A36,A44
4145,V7,36,A46,A48
4146,V8,59,A43,A49
4147,V6,40,A42,A45
4148,V3,89,A19,A38
4149,V10,55,A15,A42
4150,V5,64,A22,A42
4151,V4,97,A46,A48
4152,V9,40,A14,A37
4153,V1,22,A5,A30
4154,V8,72,A31,A45
4155,V9,99,A49,A50
4156,V10,89,A6,A49
4157,V10,80,A32,A43
4158,V7,88,A31,A40
4159,V4,88,A27,A35
4160,V9,80,A29,A44
4161,V6,44,A34,A45
4162,V8,65,A39,A40
4163,V3,71,A25,A38
4164,V4,64,A18,A22
4165,V1,39,A14,A21
4166,V2,70,A4,A27
4167,V3,59,A16,A42
4168,V7,20,A39,A47
4169,V5,48,A17,A20
4170,V4,96,A49,A50
4171,V10,30,A46,A49
4172,V2,92,A25,A27
4173,V4,22,A34,A46
4174,V8,27,A7,A41
4175,V2,86,A22,A48
4176,V3,57,A42,A43
4177,V9,75,A31,A47
4178,V3,40,A42,A47
4179,V3,76,A13,A36
4180,V5,43,A21,A32
4181,V6,73,A27,A50
4182,V6,52,A29,A32
4183,V6,51,A7,A28
4184,V4,52,A45,A49
4185,V6,96,A34,A42
4186,V2,29,A32,A49
4187,V3,21,A17,A35
4188,V5,64,A24,A37
4189,V9,70,A41,A43
4190,V1,52,A39,A45
4191,V3,60,A23,A43
4192,V7,66,A41,A42
4193,V6,45,A25,A48
4194,V7,57,A45,A50
4195,V2,47,A46,A50
4196,V4,44,A6,A27
4197,V8,21,A12,A31
4198,V3,94,A31,A45
4199,V8,62,A32,A35
4200,V4,88,A40,A50
4201,V2,40,A4,A23
4202,V10,20,A15,A48
4203,V4,61,A5,A25
4204,V4,42,A31,A44
4205,V6,27,A40,A44
4206,V5,49,A31,A44
4207,V2,80,A28,A35
4208,V9,39,A27,A29
4209,V8,72,A39,A48
4210,V5,73,A30,A42
4211,V3,40,A18,A45
4212,V2,54,A13,A26
4213,V5,39,A8,A24
4214,V1,72,A4,A27
4215,V6,33,A46,A48
4216,V8,23,A46,A47
4217,V1,53,A21,A23
4218,V3,29,A11,A27
4219,V5,80,A5,A8
4220,V9,59,A43,A49
4221,V9,21,A25,A33
4222,V9,96,A29,A36
4223,V9,51,A41,A46
4224,V6,84,A20,A49
4225,V6,75,A45,A49
4226,V3,24,A38,A47
4227,V4,21,A13,A22
4228,V3,34,A1,A31
4229,V6,36,A6,A41
4230,V5,61,A32,A37
4231,V3,97,A39,A48
4232,V1,27,A32,A42
4233,V2,85,A2,A30
4234,V8,24,A48,A50
4235,V5,55,A39,A45
4236,V3,66,A27,A49
4237,V9,52,A28,A48
4238,V1,52,A24,A31
4239,V6,43,A47,A48
4240,V7,84,A21,A33
4241,V6,65,A39,A47
4242,V5,35,A47,A50
4243,V6,65,A6,A17
4244,V6,91,A39,A44
4245,V6,59,A1,A23
4246,V9,96,A45,A48
4247,V8,97,A27,A34
4248,V9,81,A46,A49
4249,V9,85,A11,A15
4250,V9,74,A38,A46
4251,V1,62,A34,A40
4252,V10,48,A13,A25
4253,V8,87,A1,A14
4254,V2,31,A3,A41
4255,V5,36,A19,A49
4256,V6,67,A17,A30
4257,V10,83,A25,A33
4258,V3,61,A10,A23
4259,V6,79,A23,A33
4260,V9,32,A29,A49
4261,V2,91,A4,A38
4262,V7,43,A6,A32
4263,V6,62,A9,A50
4264,V3,88,A40,A48
4265,V10,56,A15,A50
4266,V3,21,A17,A48
4267,V3,83,A8,A48
4268,V10,74,A35,A44
4269,V6,22,A28,A33
4270,V6,50,A47,A48
4271,V7,38,A20,A43
4272,V1,97,A32,A33
4273,V1,28,A19,A24
4274,V2,36,A33,A49
4275,V5,70,A3,A16
4276,V6,83,A49,A50
4277,V4,76,A17,A49
4278,V10,95,A34,A43
4279,V3,64,A46,A49
4280,V8,59,A7,A33
4281,V5,48,A43,A47
4282,V5,75,A49,A50
4283,V2,48,A31,A39
4284,V1,50,A22,A47
4285,V4,84,A36,A50
4286,V4,29,A15,A20
4287,V10,96,A31,A41
4288,V4,63,A47,A50
4289,V2,52,A6,A50
4290,V5,60,A23,A31
4291,V7,59,A12,A32
4292,V4,62,A30,A31
4293,V7,69,A37,A41
4294,V8,65,A1,A21
4295,V8,75,A8,A21
4296,V3,91,A4,A38
4297,V2,35,A24,A50
4298,V9,24,A5,A20
4299,V4,57,A39,A48
4300,V2,93,A22,A29
4301,V6,46,A26,A28
4302,V1,53,A35,A36
4303,V10,33,A33,A47
4304,V4,27,A37,A46
4305,V1,46,A37,A41
4306,V5,57,A44,A45
4307,V10,44,A41,A47
4308,V4,38,A46,A50
4309,V8,91,A18,A31
4310,V6,91,A27,A36
4311,V9,45,A47,A49
4312,V6,64,A11,A13
4313,V8,77,A28,A37
4314,V9,90,A26,A40
4315,V9,90,A2,A44
4316,V4,42,A11,A15
4317,V10,42,A42,A46
4318,V1,36,A26,A49
4319,V1,37,A47,A49
4320,V1,72,A37,A43
4321,V8,22,A1,A39
4322,V9,89,A5,A48
4323,V9,68,A20,A23
4324,V8,28,A31,A46
4325,V9,50,A28,A29
4326,V3,56,A28,A39
4327,V9,24,A6,A16
4328,V10,28,A32,A41
4329,V2,93,A9,A24
4330,V3,63,A24,A26
4331,V5,86,A9,A28
4332,V1,53,A36,A45
4333,V2,33,A45,A50
4334,V4,86,A13,A20
4335,V7,26,A8,A27
4336,V9,56,A23,A37
4337,V10,63,A48,A49
4338,V7,21,A28,A37
4339,V10,74,A35,A47
4340,V2,34,A5,A44
4341,V10,96,A38,A42
4342,V6,58,A46,A50
4343,V3,38,A22,A28
4344,V4,21,A43,A48
4345,V7,84,A8,A49
4346,V4,66,A13,A27
4347,V10,78,A29,A38
4348,V6,77,A33,A39
4349,V3,66,A49,A50
4350,V7,78,A42,A50
4351,V6,43,A23,A33
4352,V9,20,A46,A47
4353,V6,45,A7,A41
4354,V1,94,A15,A29
4355,V1,31,A46,A48
4356,V8,36,A37,A45
4357,V8,25,A27,A46
4358,V4,81,A10,A50
4359,V10,91,A30,A33
4360,V1,92,A44,A47
4361,V2,70,A14,A28
4362,V10,86,A29,A49
4363,V9,54,A48,A49
4364,V8,36,A36,A40
4365,V3,74,A15,A43
4366,V3,49,A48,A49
4367,V10,72,A37,A43
4368,V10,50,A12,A20
4369,V3,93,A29,A40
4370,V10,74,A23,A40
4371,V5,99,A18,A36
4372,V6,24,A24,A26
4373,V2,53,A35,A50
4374,V7,48,A10,A12
4375,V5,56,A22,A23
4376,V9,53,A5,A42
4377,V7,67,A42,A43
4378,V10,35,A3,A44
4379,V6,83,A34,A42
4380,V1,32,A48,A49
4381,V2,38,A17,A41
4382,V2,43,A32,A43
4383,V2,60,A31,A35
4384,V7,86,A4,A27
4385,V7,22,A30,A32
4386,V9,54,A6,A21
4387,V10,64,A35,A46
4388,V7,49,A10,A12
4389,V5,61,A15,A44
4390,V10,66,A26,A41
4391,V6,94,A48,A49
4392,V10,78,A3,A38
4393,V8,65,A19,A39
4394,V7,22,A30,A38
4395,V6,98,A9,A23
4396,V10,42,A28,A40
4397,V7,95,A14,A18
4398,V5,45,A15,A39
4399,V7,40,A20,A47
4400,V9,33,A48,A49
4401,V1,98,A42,A46
4402,V9,88,A21,A47
4403,V3,75,A32,A43
4404,V7,72,A6,A15
4405,V7,66,A16,A41
