Id,VehicleType,RemainingBatteryPercentage,EntryPoint,ExitPoint
5486,V9,43,A9,A43
5487,V11,92,A33,A59
5488,V15,30,A72,A73
5489,V20,23,A31,A51
5490,V13,94,A51,A58
5491,V1,44,A3,A64
5492,V15,62,A70,A73
5493,V9,36,A33,A57
5494,V10,80,A50,A57
5495,V20,99,A11,A51
5496,V19,45,A29,A61
5497,V1,45,A3,A62
5498,V14,28,A50,A64
5499,V4,46,A1,A2
5500,V17,35,A8,A10
5501,V18,80,A34,A36
5502,V7,49,A18,A64
5503,V5,41,A49,A72
5504,V8,62,A51,A71
5505,V1,87,A2,A59
5506,V15,52,A22,A63
5507,V19,83,A54,A58
5508,V5,24,A40,A56
5509,V5,73,A38,A73
5510,V6,58,A72,A73
5511,V19,56,A59,A72
5512,V18,23,A10,A72
5513,V18,71,A2,A8
5514,V5,29,A42,A51
5515,V2,61,A62,A72
5516,V19,66,A19,A39
5517,V3,70,A66,A74
5518,V15,57,A30,A66
5519,V19,72,A69,A75
5520,V16,85,A42,A54
5521,V12,26,A28,A59
5522,V14,87,A25,A74
5523,V7,56,A10,A50
5524,V11,30,A17,A54
5525,V3,76,A22,A62
5526,V7,91,A66,A71
5527,V1,47,A24,A41
5528,V11,94,A69,A70
5529,V1,84,A65,A70
5530,V17,33,A69,A72
5531,V2,35,A53,A59
5532,V1,20,A39,A64
5533,V5,45,A51,A74
5534,V15,96,A53,A73
5535,V9,27,A24,A66
5536,V11,27,A14,A47
5537,V18,38,A40,A56
5538,V11,91,A68,A75
5539,V9,73,A56,A66
5540,V11,29,A73,A75
5541,V15,73,A43,A54
5542,V5,32,A16,A60
5543,V3,23,A32,A36
5544,V13,62,A9,A41
5545,V4,80,A74,A75
5546,V5,37,A18,A26
5547,V13,30,A63,A73
5548,V8,59,A62,A70
5549,V1,26,A21,A23
5550,V6,68,A35,A65
5551,V1,30,A58,A63
5552,V14,86,A35,A66
5553,V12,42,A43,A71
5554,V1,71,A16,A53
5555,V4,32,A69,A75
5556,V20,73,A38,A63
5557,V3,26,A47,A71
5558,V12,92,A58,A71
5559,V20,50,A8,A66
5560,V11,79,A26,A58
5561,V14,28,A42,A73
5562,V17,95,A31,A58
5563,V16,26,A51,A75
5564,V7,46,A49,A53
5565,V11,76,A69,A72
5566,V12,28,A55,A62
5567,V3,56,A20,A58
5568,V19,54,A68,A73
5569,V7,29,A13,A44
5570,V9,20,A51,A52
5571,V17,50,A52,A60
5572,V1,98,A63,A73
5573,V14,83,A46,A50
5574,V6,90,A6,A23
5575,V15,82,A39,A45
5576,V8,52,A67,A72
5577,V5,39,A25,A38
5578,V10,47,A39,A71
5579,V20,60,A48,A68
5580,V1,42,A52,A66
5581,V6,45,A64,A69
5582,V5,73,A42,A57
5583,V18,64,A68,A73
5584,V13,47,A30,A62
5585,V3,32,A60,A67
5586,V14,47,A28,A32
5587,V18,44,A36,A43
5588,V15,68,A9,A16
5589,V17,46,A37,A62
5590,V14,52,A64,A67
5591,V10,75,A67,A68
5592,V9,28,A69,A75
5593,V4,23,A64,A73
5594,V19,67,A17,A51
5595,V9,91,A18,A56
5596,V17,98,A12,A46
5597,V8,20,A31,A55
5598,V5,98,A6,A74
5599,V1,62,A9,A54
5600,V5,42,A20,A67
5601,V12,41,A18,A70
5602,V11,64,A18,A45
5603,V13,83,A70,A73
5604,V1,61,A28,A32
5605,V17,40,A38,A53
5606,V14,68,A69,A72
5607,V10,87,A58,A73
5608,V9,49,A30,A41
5609,V16,25,A32,A33
5610,V11,27,A19,A62
5611,V4,95,A6,A55
5612,V11,77,A50,A60
5613,V2,85,A67,A69
5614,V16,93,A47,A48
5615,V1,97,A35,A71
5616,V13,68,A67,A71
5617,V15,55,A27,A48
5618,V19,60,A49,A58
5619,V3,84,A66,A68
5620,V1,28,A54,A56
5621,V11,82,A61,A62
5622,V19,77,A52,A72
5623,V1,41,A20,A68
5624,V1,60,A34,A36
5625,V2,60,A50,A52
5626,V6,95,A66,A72
5627,V9,87,A23,A42
5628,V1,25,A27,A73
5629,V4,92,A60,A63
5630,V4,57,A53,A66
5631,V17,77,A73,A74
5632,V1,33,A2,A61
5633,V13,86,A1,A27
5634,V4,37,A73,A75
5635,V14,29,A74,A75
5636,V9,51,A21,A30
5637,V6,22,A65,A66
5638,V11,58,A61,A69
5639,V5,36,A46,A55
5640,V12,65,A4,A59
5641,V13,58,A9,A56
5642,V3,51,A41,A70
5643,V20,60,A21,A63
5644,V16,93,A68,A71
5645,V12,89,A34,A41
5646,V2,54,A20,A53
5647,V3,74,A31,A53
5648,V5,98,A23,A52
5649,V13,76,A43,A58
5650,V15,58,A67,A74
5651,V11,34,A30,A50
5652,V2,36,A38,A50
5653,V15,50,A4,A55
5654,V8,66,A6,A25
5655,V12,43,A16,A30
5656,V15,53,A15,A53
5657,V14,64,A9,A25
5658,V3,46,A53,A55
5659,V15,72,A71,A72
5660,V11,70,A1,A56
5661,V11,84,A38,A58
5662,V17,68,A62,A68
5663,V9,77,A54,A72
5664,V7,96,A12,A56
5665,V19,64,A29,A57
5666,V14,69,A23,A67
5667,V2,40,A52,A59
5668,V13,20,A38,A72
5669,V16,70,A47,A48
5670,V14,64,A63,A67
5671,V20,83,A33,A52
5672,V20,26,A28,A70
5673,V8,90,A64,A66
5674,V1,93,A23,A29
5675,V5,26,A38,A67
5676,V6,41,A56,A69
5677,V7,41,A31,A51
5678,V5,87,A54,A70
5679,V11,21,A66,A74
5680,V17,34,A63,A67
5681,V20,23,A5,A21
5682,V1,54,A49,A71
5683,V6,47,A63,A65
5684,V3,23,A12,A61
5685,V14,23,A37,A60
5686,V5,93,A44,A68
5687,V17,94,A1,A58
5688,V9,49,A8,A59
5689,V6,89,A74,A75
5690,V17,40,A13,A51
5691,V6,29,A23,A25
5692,V8,73,A57,A70
5693,V17,75,A19,A45
5694,V4,66,A69,A70
5695,V18,97,A17,A59
5696,V13,61,A3,A56
5697,V3,90,A19,A45
5698,V5,21,A61,A72
5699,V5,34,A39,A59
5700,V9,30,A14,A67
5701,V10,76,A34,A74
5702,V10,39,A16,A41
5703,V12,37,A68,A72
5704,V14,82,A14,A31
5705,V17,61,A50,A63
5706,V10,64,A55,A66
5707,V9,64,A25,A60
5708,V4,50,A33,A36
5709,V11,62,A20,A36
5710,V2,28,A27,A34
5711,V5,26,A15,A21
5712,V11,28,A53,A71
5713,V14,58,A63,A65
5714,V12,96,A58,A66
5715,V4,59,A30,A64
5716,V16,66,A14,A23
5717,V12,76,A26,A72
5718,V14,72,A51,A72
5719,V5,45,A30,A75
5720,V9,51,A21,A37
5721,V9,77,A23,A66
5722,V4,71,A14,A31
5723,V17,55,A47,A48
5724,V12,46,A52,A67
5725,V12,89,A41,A74
5726,V17,92,A47,A72
5727,V10,33,A51,A65
5728,V1,88,A46,A55
5729,V9,70,A31,A73
5730,V2,42,A46,A50
5731,V18,95,A4,A32
5732,V5,24,A3,A32
5733,V11,48,A72,A73
5734,V11,47,A35,A62
5735,V15,62,A24,A44
5736,V15,54,A69,A70
5737,V7,65,A45,A71
5738,V4,29,A23,A72
5739,V18,67,A45,A46
5740,V13,38,A39,A48
5741,V12,88,A32,A74
5742,V11,40,A61,A66
5743,V8,81,A11,A52
5744,V14,71,A73,A74
5745,V11,73,A43,A59
5746,V9,50,A62,A63
5747,V6,50,A42,A59
5748,V19,90,A20,A43
5749,V8,51,A40,A60
5750,V12,55,A34,A47
5751,V18,30,A50,A61
5752,V6,92,A38,A61
5753,V17,98,A43,A51
5754,V17,64,A24,A63
5755,V11,71,A34,A37
5756,V16,66,A18,A59
5757,V13,41,A5,A69
5758,V2,81,A3,A17
5759,V20,36,A47,A48
5760,V10,69,A34,A45
5761,V8,25,A68,A69
5762,V5,67,A52,A61
5763,V3,70,A39,A66
5764,V15,68,A67,A72
5765,V9,34,A68,A75
5766,V12,88,A34,A46
5767,V8,47,A41,A60
5768,V20,23,A62,A67
5769,V2,23,A50,A54
5770,V2,85,A71,A72
5771,V13,49,A60,A62
5772,V11,80,A50,A57
5773,V6,92,A10,A59
5774,V17,81,A62,A67
5775,V5,45,A33,A75
5776,V2,65,A33,A48
5777,V13,23,A18,A30
5778,V8,22,A31,A44
5779,V6,29,A9,A57
5780,V15,54,A11,A21
5781,V3,53,A17,A56
5782,V2,66,A22,A39
5783,V11,73,A73,A74
5784,V11,52,A68,A69
5785,V1,39,A69,A71
5786,V17,71,A23,A55
5787,V3,30,A48,A52
5788,V12,54,A66,A70
5789,V7,35,A1,A34
5790,V11,38,A32,A47
5791,V20,50,A12,A28
5792,V8,32,A30,A75
5793,V12,45,A54,A70
5794,V11,43,A7,A37
5795,V13,97,A64,A74
5796,V7,76,A1,A22
5797,V5,22,A26,A39
5798,V10,58,A46,A68
5799,V18,60,A58,A60
5800,V1,57,A26,A74
5801,V7,56,A5,A57
5802,V5,84,A65,A73
5803,V2,58,A6,A40
5804,V17,57,A44,A55
5805,V10,24,A44,A71
5806,V9,63,A33,A67
5807,V8,41,A17,A20
5808,V6,98,A7,A53
5809,V14,76,A50,A54
5810,V5,61,A52,A72
5811,V10,39,A42,A50
5812,V11,99,A31,A67
5813,V6,50,A10,A18
5814,V4,60,A68,A74
5815,V13,61,A31,A60
5816,V11,36,A35,A39
5817,V13,82,A23,A42
5818,V6,23,A20,A53
5819,V7,77,A6,A26
5820,V15,20,A46,A49
5821,V1,85,A41,A50
5822,V14,31,A7,A32
5823,V19,51,A46,A66
5824,V7,44,A38,A59
5825,V2,31,A38,A47
5826,V18,82,A65,A75
5827,V1,55,A52,A62
5828,V5,74,A39,A75
5829,V16,83,A19,A61
5830,V7,96,A5,A26
5831,V10,56,A71,A75
5832,V7,96,A51,A75
5833,V3,46,A37,A73
5834,V14,46,A33,A60
5835,V13,52,A11,A69
5836,V20,59,A66,A75
5837,V5,42,A72,A73
5838,V5,73,A7,A73
5839,V16,50,A24,A34
5840,V6,44,A12,A55
5841,V1,35,A48,A54
5842,V10,25,A57,A73
5843,V6,72,A42,A56
5844,V6,28,A65,A69
5845,V19,41,A54,A55
5846,V2,54,A49,A57
5847,V1,72,A66,A71
5848,V2,77,A35,A57
5849,V19,62,A47,A65
5850,V6,93,A22,A50
5851,V4,22,A19,A20
5852,V13,85,A53,A70
5853,V9,28,A26,A36
5854,V10,92,A31,A67
5855,V4,38,A68,A72
5856,V15,75,A56,A68
5857,V17,32,A10,A16
5858,V5,41,A50,A68
5859,V5,69,A63,A72
5860,V6,82,A9,A24
5861,V7,38,A42,A74
5862,V16,67,A52,A61
5863,V17,61,A38,A41
5864,V7,45,A63,A64
5865,V4,54,A64,A75
5866,V20,64,A40,A68
5867,V10,64,A46,A59
5868,V20,61,A71,A73
5869,V1,75,A60,A61
5870,V4,37,A61,A74
5871,V4,89,A27,A50
5872,V13,45,A10,A16
5873,V6,27,A30,A36
5874,V4,69,A37,A44
5875,V4,71,A8,A10
5876,V20,64,A12,A21
5877,V7,93,A55,A60
5878,V6,77,A43,A47
5879,V16,55,A70,A71
5880,V18,37,A36,A50
5881,V14,37,A63,A69
5882,V6,31,A59,A61
5883,V18,70,A9,A30
5884,V5,38,A55,A61
5885,V3,20,A3,A43
5886,V17,79,A36,A46
5887,V19,47,A54,A67
5888,V1,68,A67,A75
5889,V14,33,A69,A72
5890,V20,88,A56,A72
5891,V19,44,A34,A70
5892,V14,78,A6,A62
5893,V4,95,A30,A73
5894,V17,23,A15,A42
5895,V10,67,A30,A75
5896,V4,96,A32,A54
5897,V4,56,A10,A52
5898,V2,26,A20,A30
5899,V13,25,A20,A48
5900,V7,43,A72,A73
5901,V20,58,A36,A66
5902,V3,28,A10,A53
5903,V19,69,A66,A70
5904,V3,43,A48,A74
5905,V14,87,A46,A65
5906,V18,72,A47,A58
5907,V12,54,A10,A37
5908,V4,74,A47,A54
5909,V13,95,A70,A74
5910,V11,82,A39,A74
5911,V6,59,A44,A61
5912,V7,98,A19,A23
5913,V17,48,A23,A29
5914,V6,76,A47,A56
5915,V11,56,A47,A55
5916,V20,91,A30,A65
5917,V13,97,A1,A15
5918,V3,21,A45,A55
5919,V18,82,A9,A56
5920,V19,59,A9,A11
5921,V1,40,A37,A73
5922,V16,50,A9,A24
5923,V18,39,A35,A46
5924,V4,53,A61,A72
5925,V11,83,A12,A59
5926,V16,94,A45,A61
5927,V13,96,A21,A56
5928,V19,27,A19,A21
5929,V14,25,A28,A52
5930,V4,93,A61,A75
5931,V5,26,A5,A12
5932,V1,86,A46,A50
5933,V14,47,A44,A62
5934,V4,51,A42,A52
5935,V19,68,A37,A68
5936,V11,85,A25,A69
5937,V19,55,A50,A64
5938,V9,90,A17,A70
5939,V11,46,A6,A59
5940,V20,52,A35,A58
5941,V2,46,A12,A71
5942,V5,66,A40,A72
5943,V17,93,A67,A68
5944,V11,49,A50,A59
5945,V19,28,A59,A69
5946,V5,35,A61,A73
5947,V3,47,A64,A67
5948,V19,84,A9,A60
5949,V15,67,A71,A75
5950,V6,85,A22,A35
5951,V12,64,A53,A62
5952,V16,25,A13,A27
5953,V2,21,A18,A56
5954,V18,73,A49,A58
5955,V18,73,A42,A73
5956,V17,64,A33,A57
5957,V19,26,A54,A64
5958,V17,93,A12,A15
5959,V3,23,A5,A15
5960,V8,49,A68,A69
5961,V7,87,A24,A37
5962,V20,76,A72,A75
5963,V13,20,A15,A74
5964,V4,68,A61,A64
5965,V18,21,A73,A75
5966,V1,47,A19,A54
5967,V12,21,A43,A54
5968,V16,22,A2,A12
5969,V11,82,A23,A32
5970,V8,45,A9,A41
5971,V16,93,A50,A68
5972,V13,28,A28,A65
5973,V18,59,A74,A75
5974,V3,45,A42,A47
5975,V2,77,A55,A73
5976,V4,87,A40,A70
5977,V17,55,A43,A45
5978,V18,50,A55,A59
5979,V8,76,A44,A65
5980,V6,80,A11,A56
5981,V12,58,A40,A52
5982,V20,32,A7,A12
5983,V11,71,A64,A65
5984,V3,60,A44,A62
5985,V12,34,A50,A54
5986,V15,96,A49,A60
5987,V15,72,A74,A75
5988,V2,97,A27,A74
5989,V15,52,A12,A32
5990,V15,67,A42,A56
5991,V6,84,A74,A75
5992,V1,86,A49,A53
5993,V18,90,A30,A45
5994,V9,44,A61,A69
5995,V11,40,A21,A33
5996,V13,90,A38,A75
5997,V11,71,A38,A65
5998,V1,90,A2,A34
5999,V13,74,A64,A74
6000,V13,61,A43,A71
6001,V16,67,A10,A59
6002,V20,22,A1,A5
6003,V4,39,A2,A68
6004,V14,39,A25,A59
6005,V12,62,A10,A55
6006,V5,66,A41,A61
6007,V10,37,A52,A56
6008,V3,66,A33,A72
6009,V15,71,A3,A33
6010,V7,94,A11,A39
6011,V8,99,A47,A70
6012,V10,60,A34,A55
6013,V15,74,A39,A51
6014,V5,80,A3,A37
6015,V6,71,A51,A56
6016,V19,68,A16,A65
6017,V8,59,A6,A68
6018,V1,69,A19,A55
6019,V19,77,A61,A71
6020,V3,94,A31,A38
6021,V12,69,A21,A40
6022,V7,54,A64,A73
6023,V3,99,A66,A69
6024,V1,56,A62,A64
6025,V10,71,A7,A30
6026,V19,84,A8,A50
6027,V3,33,A24,A74
6028,V12,72,A52,A57
6029,V15,82,A23,A73
6030,V7,30,A47,A57
6031,V3,31,A72,A75
6032,V4,40,A51,A67
6033,V6,81,A64,A71
6034,V1,92,A51,A62
6035,V8,78,A60,A75
6036,V14,47,A53,A55
6037,V10,65,A4,A31
6038,V7,80,A68,A71
6039,V6,37,A24,A67
6040,V1,55,A21,A31
6041,V3,92,A30,A74
6042,V20,43,A63,A65
6043,V15,23,A54,A70
6044,V18,91,A15,A36
6045,V9,20,A63,A74
6046,V19,60,A19,A64
6047,V16,96,A12,A71
6048,V16,48,A37,A51
6049,V8,57,A64,A67
6050,V15,65,A53,A65
6051,V7,58,A1,A10
6052,V16,95,A70,A71
6053,V12,87,A74,A75
6054,V5,99,A1,A58
6055,V19,96,A68,A73
6056,V15,26,A11,A43
6057,V6,92,A21,A59
6058,V5,30,A50,A62
6059,V11,78,A73,A74
6060,V7,92,A8,A32
6061,V11,91,A26,A31
6062,V6,26,A20,A27
6063,V10,60,A19,A42
6064,V5,70,A43,A44
6065,V13,22,A52,A75
6066,V10,99,A64,A69
6067,V10,92,A46,A66
6068,V16,58,A71,A75
6069,V9,43,A44,A52
6070,V7,93,A46,A59
6071,V9,97,A36,A75
6072,V10,67,A72,A73
6073,V10,88,A70,A72
6074,V12,88,A66,A75
6075,V17,68,A57,A75
6076,V13,74,A7,A15
6077,V10,63,A63,A64
6078,V4,90,A6,A31
6079,V19,83,A72,A75
6080,V10,64,A57,A60
6081,V13,28,A4,A36
6082,V15,91,A61,A68
6083,V13,61,A44,A45
6084,V17,55,A22,A68
6085,V6,26,A27,A36
6086,V12,43,A16,A52
6087,V3,97,A49,A75
6088,V3,43,A36,A61
6089,V10,47,A25,A53
6090,V2,88,A21,A67
6091,V10,93,A14,A60
6092,V15,25,A3,A36
6093,V6,81,A32,A65
6094,V3,29,A19,A46
6095,V14,97,A61,A66
6096,V12,72,A1,A26
6097,V20,99,A48,A73
6098,V16,61,A44,A56
6099,V12,44,A20,A64
6100,V20,74,A26,A47
6101,V5,86,A69,A73
6102,V4,25,A60,A67
6103,V4,51,A30,A63
6104,V20,68,A53,A66
6105,V10,93,A29,A41
6106,V7,69,A19,A44
6107,V12,22,A69,A72
6108,V11,59,A51,A59
6109,V20,63,A9,A41
6110,V8,27,A23,A54
6111,V3,22,A45,A66
6112,V12,58,A20,A58
6113,V2,30,A58,A68
6114,V16,65,A26,A42
6115,V5,84,A16,A68
6116,V9,53,A36,A67
6117,V16,99,A30,A70
6118,V18,58,A18,A65
6119,V11,34,A74,A75
6120,V3,23,A26,A50
6121,V15,95,A14,A74
6122,V4,20,A65,A69
6123,V16,79,A38,A60
6124,V19,87,A68,A71
6125,V14,73,A14,A52
6126,V20,82,A20,A35
6127,V10,74,A8,A9
6128,V6,54,A41,A47
6129,V10,28,A50,A51
6130,V13,22,A13,A43
6131,V14,81,A56,A65
6132,V7,86,A63,A69
6133,V17,34,A52,A71
6134,V4,44,A46,A47
6135,V3,24,A4,A68
6136,V5,43,A42,A65
6137,V3,30,A65,A74
6138,V3,70,A62,A75
6139,V17,71,A63,A68
6140,V3,53,A48,A57
6141,V6,91,A34,A53
6142,V12,67,A34,A56
6143,V20,49,A59,A72
6144,V16,92,A4,A37
6145,V7,98,A52,A63
6146,V19,98,A4,A34
6147,V12,79,A49,A75
6148,V2,53,A59,A75
6149,V7,78,A28,A70
6150,V20,92,A52,A69
6151,V7,71,A6,A31
6152,V18,94,A49,A56
6153,V16,98,A31,A40
6154,V12,32,A33,A47
6155,V7,26,A11,A36
6156,V17,49,A12,A23
6157,V18,35,A27,A28
6158,V8,40,A74,A75
6159,V13,85,A11,A47
6160,V17,32,A19,A46
6161,V8,20,A38,A64
6162,V13,79,A2,A5
6163,V2,46,A13,A17
6164,V6,76,A20,A54
6165,V2,82,A72,A74
6166,V9,34,A30,A46
6167,V1,82,A51,A53
6168,V17,91,A64,A68
6169,V12,85,A72,A74
6170,V15,50,A48,A51
6171,V11,34,A2,A25
6172,V20,36,A17,A36
6173,V12,97,A20,A50
6174,V3,70,A54,A66
6175,V7,96,A7,A55
6176,V12,94,A24,A59
6177,V11,23,A34,A65
6178,V10,56,A9,A45
6179,V13,98,A49,A53
6180,V11,41,A34,A45
6181,V6,83,A34,A67
6182,V17,21,A22,A59
6183,V11,38,A10,A46
6184,V11,62,A4,A25
6185,V11,85,A58,A75
6186,V11,70,A9,A73
6187,V13,79,A14,A52
6188,V19,61,A45,A46
6189,V17,85,A64,A65
6190,V12,35,A34,A71
6191,V4,78,A23,A67
6192,V3,71,A17,A61
6193,V4,35,A26,A52
6194,V16,47,A64,A70
6195,V3,60,A55,A57
6196,V20,72,A23,A37
6197,V3,34,A38,A53
6198,V13,40,A28,A32
6199,V16,65,A30,A50
6200,V5,20,A25,A33
6201,V14,44,A51,A56
6202,V6,37,A25,A27
6203,V7,46,A41,A43
6204,V20,77,A33,A37
6205,V2,54,A13,A17
6206,V8,32,A69,A74
6207,V11,30,A47,A66
6208,V10,98,A74,A75
6209,V16,60,A30,A61
6210,V13,90,A25,A70
6211,V1,36,A71,A75
6212,V20,50,A29,A71
6213,V8,42,A59,A60
6214,V4,80,A2,A47
6215,V12,76,A24,A47
6216,V11,85,A65,A74
6217,V9,79,A38,A64
6218,V13,35,A19,A22
6219,V9,81,A9,A19
6220,V9,27,A22,A64
6221,V5,56,A2,A19
6222,V6,31,A32,A44
6223,V3,55,A38,A53
6224,V3,44,A37,A57
6225,V13,61,A59,A70
6226,V17,52,A74,A75
6227,V19,49,A16,A56
6228,V8,61,A17,A51
6229,V6,72,A6,A62
6230,V18,42,A52,A66
6231,V12,89,A41,A61
6232,V17,27,A45,A54
6233,V17,60,A34,A49
6234,V4,60,A13,A63
6235,V5,61,A49,A63
6236,V6,49,A50,A70
6237,V9,91,A56,A67
6238,V17,51,A50,A60
6239,V18,39,A1,A58
6240,V8,78,A61,A70
6241,V3,23,A54,A59
6242,V17,38,A19,A72
6243,V4,56,A41,A51
6244,V20,65,A60,A66
6245,V9,68,A29,A33
6246,V10,71,A9,A12
6247,V8,80,A47,A74
6248,V16,98,A10,A24
6249,V16,51,A12,A62
6250,V7,70,A44,A51
6251,V6,45,A22,A63
6252,V20,54,A61,A68
6253,V2,68,A61,A67
6254,V10,77,A21,A62
6255,V7,89,A40,A72
6256,V7,65,A17,A53
6257,V20,82,A22,A35
6258,V12,89,A6,A27
6259,V14,66,A7,A31
6260,V7,45,A62,A71
6261,V5,43,A55,A59
6262,V11,26,A31,A49
6263,V1,46,A59,A70
6264,V18,32,A22,A32
6265,V3,37,A30,A57
6266,V18,92,A30,A71
6267,V1,42,A7,A69
6268,V15,66,A64,A65
6269,V10,50,A41,A64
6270,V14,63,A67,A72
6271,V5,33,A61,A75
6272,V13,54,A64,A72
6273,V11,48,A71,A75
6274,V11,76,A55,A66
6275,V9,97,A21,A39
6276,V6,73,A51,A66
6277,V11,33,A9,A68
6278,V16,70,A50,A62
6279,V14,65,A40,A72
6280,V7,71,A69,A72
6281,V6,95,A20,A29
6282,V20,29,A46,A75
6283,V6,60,A25,A70
6284,V13,74,A49,A57
6285,V9,97,A62,A66
6286,V12,55,A65,A73
6287,V20,60,A26,A44
6288,V20,33,A49,A75
6289,V12,94,A73,A74
6290,V14,75,A52,A58
6291,V1,50,A10,A51
6292,V18,44,A23,A28
6293,V9,73,A52,A66
6294,V4,27,A44,A61
6295,V6,21,A51,A68
6296,V1,88,A69,A71
6297,V10,63,A49,A63
6298,V5,64,A9,A19
6299,V3,82,A23,A28
6300,V16,37,A74,A75
6301,V10,42,A50,A51
6302,V8,54,A19,A21
6303,V13,93,A21,A52
6304,V12,67,A49,A55
6305,V2,93,A5,A32
6306,V17,28,A8,A17
6307,V19,85,A70,A74
6308,V17,25,A13,A63
6309,V17,97,A3,A22
6310,V6,52,A61,A68
6311,V10,50,A37,A64
6312,V10,67,A71,A74
6313,V17,85,A7,A27
6314,V4,71,A12,A15
6315,V10,51,A68,A73
6316,V11,88,A28,A31
6317,V4,78,A4,A42
6318,V17,72,A19,A61
6319,V4,41,A8,A40
6320,V12,33,A56,A63
6321,V7,20,A12,A55
6322,V15,22,A36,A70
6323,V1,53,A15,A45
6324,V13,81,A47,A66
6325,V5,84,A48,A52
6326,V2,47,A27,A66
6327,V8,45,A9,A50
6328,V19,26,A57,A65
6329,V6,55,A45,A54
6330,V15,71,A42,A55
6331,V19,55,A27,A31
6332,V20,27,A37,A61
6333,V12,22,A33,A40
6334,V11,38,A56,A70
6335,V1,98,A25,A72
6336,V4,25,A35,A45
6337,V7,86,A15,A70
6338,V2,95,A20,A29
6339,V6,77,A34,A46
6340,V10,51,A30,A47
6341,V11,25,A8,A60
6342,V20,47,A50,A54
6343,V19,28,A9,A21
6344,V16,87,A37,A53
6345,V14,94,A2,A55
6346,V16,56,A41,A45
6347,V7,31,A7,A14
6348,V12,26,A59,A63
6349,V11,64,A33,A64
6350,V18,23,A6,A72
6351,V3,42,A27,A75
6352,V2,53,A29,A66
6353,V12,73,A4,A18
6354,V10,79,A1,A57
6355,V7,68,A38,A65
6356,V11,71,A34,A37
6357,V13,38,A52,A72
6358,V20,27,A40,A51
6359,V15,42,A25,A63
6360,V19,96,A12,A62
6361,V8,94,A23,A69
6362,V8,65,A57,A72
6363,V19,62,A19,A75
6364,V3,66,A4,A16
6365,V10,49,A10,A33
6366,V5,75,A12,A24
6367,V9,73,A59,A64
6368,V5,95,A51,A59
6369,V9,49,A40,A75
6370,V3,46,A55,A66
6371,V12,32,A12,A20
6372,V5,99,A70,A72
6373,V14,53,A47,A51
6374,V4,99,A36,A60
6375,V2,74,A74,A75
6376,V20,93,A14,A47
6377,V15,91,A17,A33
6378,V4,92,A16,A28
6379,V3,44,A64,A69
6380,V9,70,A46,A66
6381,V12,73,A30,A45
6382,V15,82,A5,A36
6383,V16,85,A21,A62
6384,V2,82,A7,A28
6385,V8,81,A50,A67
6386,V19,31,A68,A74
6387,V4,95,A73,A74
6388,V7,64,A66,A67
6389,V7,56,A47,A62
6390,V2,71,A22,A38
6391,V7,40,A61,A72
6392,V3,65,A15,A23
6393,V19,45,A66,A73
6394,V5,69,A64,A70
6395,V18,28,A53,A54
6396,V4,85,A29,A71
6397,V20,71,A49,A68
6398,V14,75,A63,A69
6399,V3,58,A64,A69
6400,V5,74,A33,A69
6401,V3,96,A67,A70
6402,V4,87,A63,A65
6403,V4,29,A34,A56
6404,V14,32,A33,A62
6405,V1,89,A70,A71
6406,V16,86,A53,A75
6407,V6,35,A67,A68
6408,V7,61,A15,A44
6409,V9,67,A21,A48
6410,V3,33,A26,A52
6411,V7,99,A13,A14
6412,V14,51,A28,A44
6413,V6,64,A10,A38
6414,V15,35,A36,A72
6415,V5,90,A65,A73
6416,V7,76,A20,A34
6417,V2,37,A61,A66
6418,V6,35,A52,A63
6419,V11,99,A22,A53
6420,V5,29,A57,A73
6421,V17,97,A73,A75
6422,V4,37,A63,A70
6423,V2,37,A9,A35
6424,V9,97,A41,A71
6425,V19,75,A22,A68
6426,V9,32,A21,A56
6427,V6,72,A19,A24
6428,V16,76,A64,A65
6429,V12,61,A45,A53
6430,V13,94,A22,A63
6431,V6,33,A67,A72
6432,V8,28,A54,A57
6433,V8,84,A51,A71
6434,V6,47,A59,A68
6435,V4,74,A16,A48
6436,V4,44,A42,A69
6437,V20,22,A19,A41
6438,V11,90,A58,A66
6439,V2,91,A9,A63
6440,V16,20,A19,A73
6441,V20,21,A19,A31
6442,V2,74,A6,A51
6443,V4,89,A59,A60
6444,V15,62,A25,A49
6445,V12,46,A2,A40
6446,V15,43,A4,A72
6447,V15,33,A65,A70
6448,V17,97,A3,A35
6449,V8,65,A59,A61
6450,V9,35,A56,A73
6451,V5,63,A12,A48
6452,V2,32,A2,A41
6453,V19,58,A3,A25
6454,V13,70,A59,A74
6455,V8,90,A20,A73
6456,V20,71,A40,A73
6457,V18,93,A50,A55
6458,V10,48,A7,A51
6459,V18,64,A68,A75
6460,V11,99,A70,A74
6461,V3,73,A1,A31
6462,V13,66,A55,A58
6463,V1,91,A62,A66
6464,V10,88,A74,A75
6465,V8,85,A18,A33
6466,V5,62,A65,A72
6467,V6,83,A50,A59
6468,V13,88,A32,A56
6469,V17,41,A31,A63
6470,V13,54,A66,A75
6471,V8,20,A73,A74
6472,V1,60,A24,A71
6473,V19,89,A71,A72
6474,V2,55,A64,A70
6475,V13,87,A35,A64
6476,V12,67,A49,A61
6477,V3,50,A59,A62
6478,V14,44,A41,A62
6479,V10,69,A59,A64
6480,V13,36,A65,A74
6481,V18,20,A48,A59
6482,V15,42,A30,A73
